Frame,Z1,Z2,Delta_Z,Abs_Delta_Z
477,68.43,70.71,2.279999999999987,2.279999999999987
478,68.94,71.08,2.1400000000000006,2.1400000000000006
479,68.74,71.25,2.510000000000005,2.510000000000005
480,69.06,71.06,2.0,2.0
481,68.5,70.63,2.1299999999999955,2.1299999999999955
482,68.18,71.14,2.9599999999999937,2.9599999999999937
483,68.38,71.29,2.910000000000011,2.910000000000011
484,68.18,70.6,2.4199999999999875,2.4199999999999875
485,67.91,70.63,2.719999999999999,2.719999999999999
486,68.22,70.6,2.3799999999999955,2.3799999999999955
487,68.59,70.66,2.069999999999993,2.069999999999993
488,68.48,70.49,2.009999999999991,2.009999999999991
489,68.27,70.46,2.1899999999999977,2.1899999999999977
490,68.04,70.73,2.6899999999999977,2.6899999999999977
491,68.23,70.69,2.4599999999999937,2.4599999999999937
492,68.29,70.7,2.4099999999999966,2.4099999999999966
493,68.86,70.68,1.8200000000000074,1.8200000000000074
494,68.5,70.8,2.299999999999997,2.299999999999997
495,68.33,70.45,2.1200000000000045,2.1200000000000045
496,68.21,70.76,2.5500000000000114,2.5500000000000114
497,67.92,70.61,2.6899999999999977,2.6899999999999977
498,67.78,70.68,2.9000000000000057,2.9000000000000057
499,68.21,70.55,2.3400000000000034,2.3400000000000034
500,68.58,71.24,2.6599999999999966,2.6599999999999966
501,68.2,70.95,2.75,2.75
502,68.11,70.8,2.6899999999999977,2.6899999999999977
503,67.66,70.6,2.9399999999999977,2.9399999999999977
504,67.77,70.66,2.8900000000000006,2.8900000000000006
